Seagate 2TB Enterprise NAS HDD ST2000VN0001 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26.1,NA,5,RV센서 / DSA / 120만 시간 MTBF / TCA 모터 내장 / 3D 모터밸런싱 / DAS 지원 / 서버 스토리지 지원,148000
Seagate 6TB Enterprise NAS HDD + Rescue ST6000VN0011 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,NA,5,RV센서 / DSA / 120만 시간 MTBF / TCA / 3D 모터밸런싱 / DAS 지원 / 서버 스토리지 지원,360000
Seagate 1TB Video ST1000VM002 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),1,SATA3(6Gb/s),5900,64,20,NA,NA,저전력,64130
Western Digital WD 4TB WD4004FZWX (SATA3/7200/128M),Western,HDD (PC용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,NA,5,NA,268000
Seagate 5TB Enterprise NAS HDD + Rescue ST5000VN0011 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),5,SATA3(6Gb/s),7200,128,26.1,NA,5,RV센서 / DSA / 120만 시간 MTBF / TCA / 3D 모터밸런싱 / DAS 지원 / 서버 스토리지 지원 / RAID 지원,380000
Western Digital WD 1TB GREEN WD10EZRX (SATA3/5400/64M),Western,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),5400,64,26.1,NA,3,저전력 / 450g,96000
Seagate 160GB BarraCuda 7200.10 ST3160215A (EIDE/7200/2M/비품),Seagate,HDD (PC용),8.9cm (3.5형),0.16,NA,7200,NA,NA,NA,NA,E-IDE / 2MB,47120
HGST 2TB Ultrastar 7K4000 HUS724020ALA640 (SATA3/7200/64M),HGST,HDD (기업용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,26.1,NA,5,저전력,250000
Seagate 320GB BarraCuda 7200.12 ST3320418AS (SATA2/7200/16M),Seagate,HDD (PC용),8.9cm (3.5형),0.32,SATA2(3Gb/s),7200,NA,20,NA,NA,16MB,66000
Western Digital WD SATA 74GB (10K/16M) WD740ADFD,Western,HDD (PC용),8.9cm (3.5형),0.074,SATA1(1.5Gb/s),10000,NA,25.4,NA,NA,16MB / 두께 : 25.4mm,162590
Seagate 10TB Enterprise Capacity ST10000NM0086 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),10,SATA3(6Gb/s),7200,256,26.1,NA,5,헬륨충전 / Non-SED / 포맷(AF): 512E,562000
Seagate 2TB Constellation ES.3 ST2000NM0023 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),2,NA,7200,128,26.1,NA,5,SA-SCSI,216650
Seagate 1TB BarraCuda 7200.12 ST31000524AS (SATA3/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,32,26.1,NA,3,NA,148600
Seagate 250GB BarraCuda 7200.12 ST3250318AS (SATA2/7200/8M),Seagate,HDD (PC용),8.9cm (3.5형),0.25,SATA2(3Gb/s),7200,NA,20,NA,NA,8MB,68220
Seagate 2TB Enterprise Capacity ST2000NM0008 (SATA/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26.1,NA,NA,저전력 / MTBF 200만시간,170000
Seagate 750GB Momentus XT ST750LX003 (SATA3/7200/32M/노트북용),Seagate,SSHD (노트북용),6.4cm (2.5형),0.75,SATA3(6Gb/s),7200,32,9.5,NA,NA,SSD 8GB(SLC) 포함,160000
Western Digital WD 250GB MOBILE BLUE WD2500BEVT (SATA2/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.25,SATA2(3Gb/s),5400,NA,9.5,NA,NA,8MB,91000
Western Digital WD 160GB Caviar SE WD1600JB (EIDE/7200/8M),Western,HDD (PC용),8.9cm (3.5형),0.16,NA,7200,NA,25.4,NA,NA,E-IDE / 8MB,57900
Toshiba 4TB MD04ACA400 (SATA3/7200/64M/해외구매),Toshiba,HDD (리퍼비시),4TB,NA,SATA3(6Gb/s),7200,64,NA,NA,NA,NA,150750
Western Digital WD 6TB Red Pro WD6001FFWX (SATA3/7200/128M),Western,HDD (NAS용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,31/34,5,8~16베이 NAS솔루션용 스토리지,364140
Seagate 6TB Surveillance HDD ST6000VX0001 (SATA3/7200/128M),Seagate,HDD (CCTV용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / RAID지원 / Quick time-ready환경 / 16개 드라이브 및 32개 카메라지원 / DVR NVR 시스템의 최적화 / Video storage Archive Backup storage 시스템 최적화,244000
Seagate 2TB Constellation ES.3 ST2000NM0033 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26.1,NA,5,NA,220930
Western Digital WD 80GB Scorpio Blue WD800BEVE (EIDE/5400/8M/노트북용/리퍼비시),Western,HDD (노트북용),6.4cm (2.5형),0.08,NA,5400,NA,NA,NA,NA,E-IDE / 8MB,74000
Toshiba 120GB MK1234GAL (ZIF/4200/8M/노트북용),Toshiba,HDD (노트북용),4.6cm (1.8형),0.12,NA,4200,8,5,NA,NA,ZIF타입,188370
Seagate 320GB Momentus 7200.4 ST9320423AS (SATA2/7200/16M/노트북용),Seagate,HDD (노트북용),6.4cm (2.5형),0.32,SATA2(3Gb/s),7200,NA,9.5,NA,NA,16MB,68200
Seagate 160GB BarraCuda 7200.10 ST3160815AS (SATA2 /7200/8M/슬림),Seagate,HDD (PC용),8.9cm (3.5형),0.16,SATA2(3Gb/s),7200,NA,20,NA,NA,8MB,76000
Seagate 1TB BarraCuda 7200.11 ST31000340AS (SATA2/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),1,SATA2(3Gb/s),7200,NA,26.1,NA,NA,32MB,99790
Seagate 73GB 치타 (SA-SCSI/15K/8M),Seagate,HDD (기업용),8.9cm (3.5형),0.073,NA,15000,NA,NA,NA,NA,SA-SCSI / 8MB,200000
Western Digital WD 400GB Caviar Blue WD4000AAKB (EIDE/7200/16M),Western,HDD (PC용),8.9cm (3.5형),0.4,NA,7200,NA,25.4,NA,NA,E-IDE / 16MB,85500
Seagate 80GB BarraCuda 7200.10 ST380215A (EIDE/7200/2M),Seagate,HDD (PC용),80GB,NA,NA,7200,NA,20,NA,NA,E-IDE / 2MB / 두께 : 20mm,69000
Seagate 900GB Exos 15E900 ST900MP0146 (SAS/15K/256M),Seagate,HDD (기업용),6.4cm (2.5형),0.9,SA-SCSI(12Gb/s),15000,256,15,NA,5,NA,458000
HGST 1TB HUA721010KLA330 (SATA2/7200/32M/해외구매),HGST,HDD (PC용),8.9cm (3.5형),1,SATA2(3Gb/s),7200,32,NA,NA,NA,NA,46570
HGST 600GB Ultrastar C15K600 HUC156060CSS200 (SAS 12Gb/s/15K/128M),HGST,HDD (기업용),6.4cm (2.5형),0.6,SA-SCSI(12Gb/s),15000,128,14.8,NA,5,ISE / SED / 2백만시간 MTBF (평균 무고장 시간) / 미션 크리티컬 퍼포먼스 / RAID 지원,408000
HGST 320GB 7K1000.C HDS721032CLA362 (SATA2/7200/16M/리퍼비시),HGST,HDD (PC용),8.9cm (3.5형),0.32,SATA2(3Gb/s),7200,16,NA,NA,NA,NA,30160
Seagate 3TB Constellation ES.3 ST3000NM0023 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),3,NA,7200,128,26.1,NA,5,SA-SCSI,288000
Seagate 3TB Constellation ES.3 ST3000NM0033 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,128,26.1,NA,5,NA,271000
Seagate 750GB BarraCuda 7200.11 ST3750330AS (SATA2/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),0.75,SATA2(3Gb/s),7200,NA,26.1,NA,NA,32MB / 두께 : 26.1mm,160200
Western Digital WD 320GB Scorpio WD3200BEVT (SATA2/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.32,SATA2(3Gb/s),5400,NA,7,NA,NA,8MB,89130
Seagate 10TB Exos X10 ST10000NM0096 (SAS/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),10,SA-SCSI(12Gb/s),7200,256,26.1,NA,5,헬륨충전,580000
Seagate 4TB Enterprise Capacity ST4000NM0035 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,128,26.1,NA,5,Non-SED / 포맷(AF): 512N,259000
HGST 1TB Ultrastar A7K2000 HUA722010CLA630 (SATA3/7200/32M),HGST,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,32,26.1,NA,5,RV센서 / MTBF 1200000 / RAID 지원,129000
Seagate 6TB NAS HDD + Rescue ST6000VN0031 (SATA3/7200/128M),Seagate,HDD (NAS용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,NA,3,NA,268000
Western Digital WD 160GB WD1600JS (SATA1/7200/8M/리퍼비시),Western,HDD (리퍼비시),160GB,NA,SATA1(1.5Gb/s),7200,8,NA,NA,NA,NA,24220
HGST 5TB Ultrastar 7K6000 HUS726050ALE614 (SATA3/7200/128MB),HGST,HDD (기업용),8.9cm (3.5형),5,SATA3(6Gb/s),7200,128,26.1,NA,5,RV센서 / ISE / SED / MTBF :200만시간/ 서버 및 스토리지 지원 / DAS 지원 / RAID 지원,323950
Seagate 3TB Surveillance HDD + Rescue ST3000VX005 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),3,SATA3(6Gb/s),5900,64,26.1,NA,3,보안 감시 전용 드라이브 / 최대 32개 카메라 지원 / Write 헤비 워크로드 지원,130000
Seagate 4TB Surveillance HDD + Rescue ST4000VX002 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),4,SATA3(6Gb/s),5900,64,26.1,NA,3,RV센서 / RAID지원 / Quick time-ready환경 / 16개 드라이브 및 32개 카메라지원 / Video storage Archive Backup storage 시스템 최적화,163000
Western Digital WD 320GB Caviar SE WD3200JS (SATA2/7200/8M/리퍼비시),Western,HDD (PC용),320GB,NA,SATA2(3Gb/s),7200,8,NA,NA,NA,NA,30340
Seagate 2TB Constellation ES ST32000644NS (SATA2/7200/64M),Seagate,HDD (PC용),8.9cm (3.5형),2,SATA2(3Gb/s),7200,64,26.1,NA,NA,NA,280050
Seagate 160GB BarraCuda 7200.12 ST3160318AS (SATA2/7200/8M),Seagate,HDD (PC용),8.9cm (3.5형),0.16,SATA2(3Gb/s),7200,NA,20,NA,NA,8MB,51000
Seagate 1.5TB BarraCuda 7200.11 ST31500341AS (SATA2/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),1.5,SATA2(3Gb/s),7200,NA,26.1,NA,NA,32MB,194110
Western Digital WD 150GB VelociRaptor WD1500HLFS (SATA2 /10K/16M),Western,HDD (PC용),8.9cm (3.5형),0.15,SATA2(3Gb/s),10000,NA,26.1,NA,NA,16MB,275150
Western Digital WD 320GB Caviar Blue WD3200AAJS (SATA2/7200/8M),Western,HDD (PC용),8.9cm (3.5형),0.32,SATA2(3Gb/s),7200,NA,25.4,NA,NA,8MB,50400
Seagate 300GB Exos 15E900 ST300MP0106 (SAS/15K/256M),Seagate,HDD (기업용),6.4cm (2.5형),0.3,SA-SCSI(12Gb/s),15000,256,15,NA,5,NA,281000
Seagate 1.8TB Exos 10E2400 ST1800MM0129 (SAS/10K/256M),Seagate,HDD (기업용),6.4cm (2.5형),1.8,SA-SCSI(12Gb/s),10000,256,15,NA,5,eMLC 16GB,516000
Seagate 10TB Enterprise Capacity ST10000NM0096 (SAS/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),10,SA-SCSI(12Gb/s),7200,256,26.1,NA,5,헬륨충전 / Non-SED / 포맷(AF): 512E,580000
Seagate 8TB Enterprise Capacity ST8000NM0055 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26.1,NA,5,Non-SED / 포맷(AF): 512E,450000
Seagate 1TB Enterprise Capacity ST1000NM0045 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),1,SA-SCSI(12Gb/s),7200,128,26.1,NA,5,Non-SED / 포맷(AF): 512N,145000
Seagate 600GB Enterprise Performance ST600MP0005 (SAS/15K/128M),Seagate,HDD (기업용),6.4cm (2.5형),0.6,SA-SCSI(12Gb/s),15000,128,15,NA,5,Non-SED / 포맷(AF): 512N,351000
Seagate 1TB SV35 ST1000VX000 (SATA3/7200/64M),Seagate,HDD (PC용),1TB,NA,SATA3(6Gb/s),7200,64,20,NA,NA,NA,62000
Seagate 8TB Enterprise NAS HDD ST8000NE0001 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26.1,NA,5,RV센서 / DSA / 120만 시간 MTBF / TCA / 3D 모터밸런싱 / DAS 지원 / 서버 스토리지 지원 / RAID 지원 / Rack 타입 NAS,431000
Seagate 6TB NAS HDD ST6000VN0021 (SATA3/7200/128M),Seagate,HDD (NAS용),6TB,NA,SATA3(6Gb/s),7200,128,26.1,NA,3,NA,248000
Seagate 6TB Desktop HDD ST6000DM001 (SATA3/7200/128M),Seagate,HDD (PC용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,NA,2,34만 트랙 수 / 75 나노미터 트랙폭 / AcuTrac 데이터탐색 기술 / DiskWizard 설치 지원 / 대용량 빅데이터 장비 적합 / UHD급 영상저장장비 적합,376200
Seagate 3TB Surveillance HDD ST3000VX006 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),3,SATA3(6Gb/s),5900,64,26.1,NA,3,RAID지원 / 보안 감시 전용 드라이브 / NVR 시스템의 최적화 / CCTV영상장비 전용 HDD / 최대 32개 카메라 지원 / Write 헤비 워크로드 지원,110000
Toshiba 3TB MG04ACA300 Enterprise (SATA3/7200/128M),Toshiba,HDD (기업용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,128,26.1,31/34,5,RV센서 / DSA / MTTF: 140만시간 / RAID / 최대 60베이 / 550TB 워크로드 / 파워 손실 보호(PLP) / 기록방식: PMR(CMR),287560
HGST 3TB Ultrastar 7K4000 HUS724030ALA640 (SATA3/7200/64M),HGST,HDD (기업용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,64,26.1,NA,5,저전력,230000
Western Digital WD 1TB VelociRaptor WD1000DHTZ (SATA3/10K/64M),Western,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),10000,64,25.4,NA,5,NA,632450
Seagate 500GB BarraCuda 7200.10 ST3500830A (EIDE/7200/8M),Seagate,HDD (PC용),8.9cm (3.5형),0.5,NA,7200,8,26.1,NA,NA,E-IDE,142200
HGST 1TB Deskstar 7K1000.C HDS721010CLA632 (SATA3/7200/32M),HGST,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,NA,26.1,NA,NA,32MB,122570
Western Digital WD 500GB RE4 WD5003ABYX (SATA2/7200/64M),Western,HDD (기업용),8.9cm (3.5형),0.5,SATA2(3Gb/s),7200,64,26.1,NA,NA,NA,64410
Seagate 160GB BarraCuda 7200.11 ST3160813AS (SATA2/7200/8M),Seagate,HDD (PC용),8.9cm (3.5형),0.16,SATA2(3Gb/s),7200,NA,20,NA,NA,8MB,68000
Seagate 80GB BarraCuda 7200.9 ST3802110A (EIDE/7200/2M),Seagate,HDD (PC용),80GB,NA,NA,7200,NA,26.1,NA,NA,E-IDE / 2MB,60000
Seagate 160GB BarraCuda 7200.9 ST3160212A (EIDE/7200/2M),Seagate,HDD (PC용),8.9cm (3.5형),0.16,NA,7200,NA,26.1,NA,NA,E-IDE / 2MB / 두께 : 26.1mm,41920
Seagate 250GB BarraCuda 7200.9 ST3250824AS (SATA2/7200.9/8M),Seagate,HDD (PC용),8.9cm (3.5형),0.25,SATA2(3Gb/s),7200,NA,26.1,NA,NA,8MB,92700
HGST 73GB UltraStar (SCSI/10K/80p),HGST,HDD (기업용),73GB,NA,NA,10000,NA,NA,NA,NA,SCSI,154000
Seagate 600GB Exos 15E900 ST600MP0136 (SAS/15K/256M),Seagate,HDD (기업용),6.4cm (2.5형),0.6,SA-SCSI(12Gb/s),15000,256,15,NA,5,NA,351000
Seagate 8TB Exos 7E8 ST8000NM0075 (SAS/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),8,SA-SCSI(12Gb/s),7200,256,26.1,NA,5,NA,466000
Seagate 1TB Enterprise Capacity ST1000NM0008 (SATA/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,128,26.1,NA,NA,저전력 / MTBF 200만시간,122000
Seagate 3TB Enterprise Capacity ST3000NM0025 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),3,SA-SCSI(12Gb/s),7200,128,26.1,NA,5,Non-SED / 포맷(AF): 512N,277000
Seagate 3TB Enterprise Capacity ST3000NM0005 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,128,26.1,NA,5,Non-SED / 포맷(AF): 512N,259000
Seagate 8TB Enterprise NAS HDD + Rescue ST8000NE0011 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26.1,NA,3,RV센서 / DSA / 120만 시간 MTBF / TCA / 3D 모터밸런싱 / DAS 지원 / Rack 타입 NAS,451000
Seagate 5TB Surveillance HDD + Rescue ST5000VX0011 (SATA3/7200/128M),Seagate,HDD (CCTV용),8.9cm (3.5형),5,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / RAID지원 / Quick time-ready환경 / 16개 드라이브 및 32개 카메라지원 / Video storage Archive Backup storage 시스템 최적화,244000
Toshiba 5TB MC04ACA500 (SATA3/7200RPM/128M),Toshiba,HDD (NAS용),8.9cm (3.5형),5,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / 저전력 / RAID지원 / NASServerCloud 시스템에 최적화/ 24BAY지원,262610
HGST 1TB Ultrastar A7K2000 HUA722010CLA330 (SATA2/7200/32M/해외구매),HGST,HDD (PC용),8.9cm (3.5형),1,SATA2(3Gb/s),7200,32,NA,NA,NA,NA,77830
Seagate 1TB Constellation ES.3 ST1000NM0033 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,128,26.1,NA,5,NA,142000
Western Digital WD 500GB VelociRaptor WD5000HHTZ (SATA3/10K/64M),Western,HDD (기업용),8.9cm (3.5형),0.5,SATA3(6Gb/s),10000,64,25.4,NA,5,NA,319410
Western Digital WD 500GB Scorpio Blue WD5000BEVT (SATA2/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.5,SATA2(3Gb/s),5400,NA,7,NA,NA,8MB,83000
Western Digital WD 250GB Caviar Blue WD2500AAJS (SATA2/7200/8M),Western,HDD (PC용),8.9cm (3.5형),0.25,SATA2(3Gb/s),7200,NA,25.4,NA,NA,8MB,75190
Seagate 500GB BarraCuda 7200.11 ST3500320AS (SATA2/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),0.5,SATA2(3Gb/s),7200,NA,26.1,NA,NA,32MB,130000
Western Digital WD 250GB Caviar SE16 WD2500AAKS (SATA2/7200/16M),Western,HDD (PC용),8.9cm (3.5형),0.25,SATA2(3Gb/s),7200,NA,25.4,NA,NA,16MB,94500
Seagate 160GB BarraCuda 7200.9 ST3160811AS (SATA2/7200/8M/슬림),Seagate,HDD (PC용),8.9cm (3.5형),0.16,SATA2(3Gb/s),7200,NA,20,NA,NA,8MB / 두께 : 20mm,74880
Seagate 6TB Enterprise Capacity ST6000NM0095 (SAS/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),6,SA-SCSI(12Gb/s),7200,256,26.1,NA,5,Non-SED / 포맷(AF): 512E,370000
Seagate 4TB Enterprise Capacity ST4000NM0025 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),4,SA-SCSI(12Gb/s),7200,128,26.1,NA,5,Non-SED / 포맷(AF): 512N,277000
Seagate 1TB NAS HDD + Rescue ST1000VN001 (SATA3/5900/64M),Seagate,HDD (NAS용),8.9cm (3.5형),1,SATA3(6Gb/s),5900,64,20,NA,3,NA,86000
HGST 500GB Deskstar 7K1000.C HDS721050CLA362 (SATA2/7200/16M/해외구매),HGST,HDD (PC용),8.9cm (3.5형),0.5,SATA2(3Gb/s),7200,16,NA,NA,NA,NA,96110
Western Digital WD 500GB MOBILE BLUE WD5000LPVX (SATA3/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),5400,8,7,17/22,NA,90g,54310
Western Digital WD 320GB Caviar Blue WD3200AAJS (SATA2/7200/8M/리퍼비시),Western,HDD (PC용),8.9cm (3.5형),0.32,SATA2(3Gb/s),7200,NA,NA,NA,NA,8MB,34100
Seagate 1TB Constellation ES ST31000524NS (SATA2/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),1,SATA2(3Gb/s),7200,32,26.1,NA,3,NA,181520
Western Digital WD 250GB BLUE WD2500AAKX (SATA3/7200/16M),Western,HDD (PC용),8.9cm (3.5형),0.25,SATA3(6Gb/s),7200,16,25.4,NA,NA,NA,66430
Toshiba 500GB MK5065GSX (SATA2/5400/8M/노트북용),Toshiba,HDD (노트북용),6.4cm (2.5형),0.5,SATA2(3Gb/s),5400,NA,9.5,NA,NA,8MB / 플래터 2장,84830
Seagate 1TB BarraCuda LP ST31000520AS (SATA2/5900/32M),Seagate,HDD (PC용),8.9cm (3.5형),1,SATA2(3Gb/s),5900,NA,26.1,NA,NA,32MB / 저전력,166500
Toshiba 80GB MK8025GAL (4200/8M/노트북용),Toshiba,HDD (노트북용),4.6cm (1.8형),0.08,NA,4200,NA,7,NA,NA,기타 / 8MB,73920
Western Digital WD 250GB Scorpio Blue WD2500BEVS (SATA/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.25,SATA1(1.5Gb/s),5400,NA,7,NA,NA,8MB,83000
Western Digital WD 500GB Caviar Blue WD5000AAKB (EIDE/7200/16M),Western,HDD (PC용),8.9cm (3.5형),0.5,NA,7200,NA,25.4,NA,NA,E-IDE / 16MB,141000
Seagate 1TB Exos 7E8 ST1000NM0045 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),1,SA-SCSI(12Gb/s),7200,128,26.1,NA,5,NA,145000
Seagate 600GB Enterprise Performance ST600MM0208 (SAS/10K/128M),Seagate,HDD (기업용),6.4cm (2.5형),0.6,SA-SCSI(12Gb/s),10000,128,15,NA,NA,Non-SED / 포맷(AF): 512N,234000
HGST 80GB HTS541680J9AT00 (E-IDE/5400/8M/노트북용),HGST,HDD (노트북용),80GB,NA,NA,5400,8,9.5,NA,NA,E-IDE,65000
HGST 6TB Ultrastar 7K6000 HUS726060ALE614 (SATA3/7200/128M),HGST,HDD (기업용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,NA,5,RV센서 / ISE / SED / MTBF :200만시간 / 서버 및 스토리지 지원 / DAS 지원 / RAID 지원,353000
Seagate 6TB Enterprise Capacity ST6000NM0034 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),6,NA,7200,128,26.1,NA,NA,SA-SCSI / RV센서 / TCA / RAID 지원 / MTBF : 140만시간,409000
Western Digital WD 1TB RE WD1003FBYZ (SATA3/7200/64M),Western,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,64,26.1,NA,5,0.68Kg,180180
Western Digital WD 320GB BLUE WD3200AAKX (SATA3/7200/16M),Western,HDD (PC용),8.9cm (3.5형),0.32,SATA3(6Gb/s),7200,NA,25.4,NA,NA,16MB,54900
Western Digital WD 160GB Scorpio Blue WD1600BEVT (SATA2/5400/8M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),0.16,SATA2(3Gb/s),5400,NA,7,NA,NA,8MB,71890
Seagate 73GB Cheetah 15K.5 ST373455LC (SCSI/15K/80p/16M),Seagate,HDD (기업용),8.9cm (3.5형),0.0734,NA,15000,NA,26.1,NA,NA,SCSI / 16MB,304000
Seagate 146GB Cheetah 15K.5 ST3146855LC (SCSI/15K/80p/16M),Seagate,HDD (기업용),8.9cm (3.5형),0.1468,NA,15000,NA,26.1,NA,NA,SCSI / 16MB,430000
Seagate 1TB BarraCuda 7200.11 ST31000333AS (SATA2/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),1,SATA2(3Gb/s),7200,NA,26.1,NA,NA,32MB,189000
Seagate 320GB BarraCuda 7200.11 ST3320613AS (SATA2/7200/16M),Seagate,HDD (PC용),8.9cm (3.5형),0.32,SATA2(3Gb/s),7200,NA,20,NA,NA,16MB,88200
Seagate 500GB BarraCuda ES.2 ST3500320NS (SATA2/7200/32M),Seagate,HDD (PC용),8.9cm (3.5형),0.5,SATA2(3Gb/s),7200,NA,26.1,NA,NA,32MB,143780
Seagate 2TB Exos 7E8 ST2000NM0045 (SAS/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),2,SA-SCSI(12Gb/s),7200,128,26.1,NA,5,NA,198000
Seagate 900GB Enterprise Performance ST900MM0168 (SAS/10K/128M),Seagate,HDD (기업용),6.4cm (2.5형),0.9,SA-SCSI(12Gb/s),10000,128,15,NA,NA,Non-SED / 포맷(AF): 512N,300000
Seagate 1TB Enterprise Capacity ST1000NM0055 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,128,26.1,NA,5,Non-SED / 포맷(AF): 512N,122000
Seagate 1.8TB Enterprise Performance ST1800MM0128 (SAS/10K/128M),Seagate,HDD (기업용),6.4cm (2.5형),1.8,SA-SCSI(12Gb/s),10000,128,15,NA,NA,Non-SED / 포맷(AF): 512E,516000
Seagate 2TB Enterprise Capacity ST2000NM0055 (SATA3/7200/128M),Seagate,HDD (기업용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26.1,NA,5,Non-SED / 포맷(AF): 512N,170000
Western Digital WD 2TB WD2002FYPS (SATA2/64M),Western,HDD (기업용),2TB,메모리 64,NA,NA,NA,26.1,NA,NA,SATA2,273940
HGST 250GB HTS545025B9A300 (STAT1/5400/8M/노트북용/해외구매),HGST,HDD (노트북용),6.4cm (2.5형),0.25,SATA1(1.5Gb/s),5400,8,NA,NA,NA,NA,98780
HGST 2TB HDS723020BLA642 (SATA3/7200/64M/해외구매),HGST,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,NA,NA,NA,NA,222850
HGST 6TB Deskstar NAS HDN726060ALE610 패키지 (SATA3/7200/128M/4PACK),HGST,HDD (NAS용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / S.M.A.R.T 지원 / 1백만시간 MTBF / TFC 센서 내장 / DAS 지원 / 서버 스토리지 지원 / RAID 지원,960000
Seagate 6TB Surveillance HDD + Rescue ST6000VX0011 (SATA3/7200/128M),Seagate,HDD (CCTV용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / RAID지원 / Quick time-ready환경 / 16개 드라이브 및 32개 카메라지원 / Video storage Archive Backup storage 시스템 최적화,264000
Toshiba 500GB DT01ACA50 (SATA3/7200/32M),Toshiba,HDD (PC용),8.9cm (3.5형),0.5,SATA3(6Gb/s),7200,32,26.1,NA,NA,NA,50600
Seagate 2TB Pipeline HD ST2000VM003 (SATA2/5900/64M),Seagate,HDD (PC용),8.9cm (3.5형),2,SATA2(3Gb/s),5900,64,26.1,NA,NA,저전력 / 535g,103000
